Protocol  Address          Age (min)  Hardware Addr   Type   Interface
Internet  10.20.230.118           0   0050.56ac.0a73  ARPA   Vlan528
Internet  10.20.230.120           0   0050.56ac.29d5  ARPA   Vlan528
Internet  10.20.230.121           0   Incomplete      ARPA   
Internet  10.20.230.129           0   0050.56ac.86ce  ARPA   Vlan528
Internet  10.20.230.146         254   0050.56ac.af51  ARPA   Vlan528
Internet  10.20.230.150           0   0050.56ac.c679  ARPA   Vlan528
Internet  10.20.230.155         137   0050.56ac.7481  ARPA   Vlan528
Internet  10.20.230.168           0   0050.56ac.53dd  ARPA   Vlan528
Internet  10.20.230.171           0   Incomplete      ARPA   
Internet  10.20.230.193           0   0050.56ac.d211  ARPA   Vlan528
Internet  10.20.230.205          25   0050.56ac.f1a5  ARPA   Vlan528
Internet  10.20.230.206           0   0050.56ac.9bdb  ARPA   Vlan528
Internet  10.20.230.213           0   0050.56ac.3044  ARPA   Vlan528
Internet  10.20.230.224           0   0050.56ac.34d0  ARPA   Vlan528
Internet  10.20.230.226           0   0050.56ac.8913  ARPA   Vlan528
Internet  10.20.230.229          16   0050.56ac.bfd3  ARPA   Vlan528
Internet  10.20.230.239           0   0050.56ac.73a8  ARPA   Vlan528
Internet  10.20.230.244           0   0050.56ac.66b8  ARPA   Vlan528
Internet  10.20.230.253           0   0050.56ac.b0ef  ARPA   Vlan528
Internet  10.20.231.70            0   0050.56ac.c80c  ARPA   Vlan528
Internet  10.20.231.73          106   0050.56ac.ed9f  ARPA   Vlan528
Internet  10.20.231.79          230   0050.56ac.4c02  ARPA   Vlan528
Internet  10.20.231.80            0   0050.56ac.9867  ARPA   Vlan528
Internet  10.20.231.85            0   0050.56ac.ce95  ARPA   Vlan528
Internet  10.20.231.86           42   0050.56ac.01bc  ARPA   Vlan528
Internet  10.20.231.115           0   0050.56ac.fdf5  ARPA   Vlan528
Internet  10.20.231.125          60   0050.56ac.813d  ARPA   Vlan528
Internet  10.20.231.129           0   0050.56ac.7968  ARPA   Vlan528
Internet  10.20.231.134         129   0050.56ac.0c69  ARPA   Vlan528
Internet  10.20.231.135           0   0050.56ac.afa6  ARPA   Vlan528
Internet  10.20.231.143           0   0050.56ac.9f18  ARPA   Vlan528
Internet  10.20.231.147           1   0050.56ac.6ae4  ARPA   Vlan528
Internet  10.20.231.169           0   0050.56ac.f155  ARPA   Vlan528
Internet  10.20.231.202           0   0050.56ac.9274  ARPA   Vlan528
Internet  10.20.231.206           0   0050.56ac.6b45  ARPA   Vlan528
Internet  10.20.231.207           0   0050.56ac.0812  ARPA   Vlan528
Internet  10.20.231.216           0   0050.56ac.272e  ARPA   Vlan528
Internet  10.20.231.230           0   0050.56ac.f0e1  ARPA   Vlan528
Internet  10.20.231.233           6   0050.56ac.cd67  ARPA   Vlan528
Internet  10.20.231.234           0   0050.56ac.6996  ARPA   Vlan528
Internet  10.20.231.237           1   0050.56ac.5c6f  ARPA   Vlan528
Internet  10.20.231.240           2   0050.56ac.cfbb  ARPA   Vlan528
Internet  10.20.232.1             -   0008.e3ff.fc28  ARPA   Vlan530
Internet  10.20.236.1             -   0008.e3ff.fc28  ARPA   Vlan680
Internet  10.20.237.1             -   0008.e3ff.fc28  ARPA   Vlan681
Internet  10.20.254.1             -   0008.e3ff.fc28  ARPA   Vlan889
Internet  10.20.254.9             -   0008.e3ff.fc28  ARPA   Vlan888
Internet  10.20.255.1             -   0008.e3ff.fc28  ARPA   Vlan498
Internet  10.21.0.1               -   0008.e3ff.fc28  ARPA   Vlan400
Internet  10.21.0.4             224   d4ad.bd7a.f0d2  ARPA   Vlan400
Internet  10.21.0.6               0   Incomplete      ARPA   
Internet  10.21.0.7               0   Incomplete      ARPA   
Internet  10.21.0.22              0   0001.2ea1.c7ea  ARPA   Vlan400
Internet  10.21.0.24              0   083a.8886.1069  ARPA   Vlan400
Internet  10.21.0.27              0   387c.7630.e06c  ARPA   Vlan400
Internet  10.21.0.29            160   0001.2e83.ab20  ARPA   Vlan400
Internet  10.21.0.40              0   faad.3048.803d  ARPA   Vlan400
Internet  10.21.0.45              0   0c9d.920c.4089  ARPA   Vlan400
Internet  10.21.0.46              0   0080.8728.de85  ARPA   Vlan400
Internet  10.21.0.47              0   107c.615b.44aa  ARPA   Vlan400
Internet  10.21.0.48              0   107c.615b.a778  ARPA   Vlan400
Internet  10.21.0.50              0   50af.733c.010c  ARPA   Vlan400
Internet  10.21.1.38              0   2022.0920.0008  ARPA   Vlan400
Internet  10.21.1.41              0   50af.7344.c732  ARPA   Vlan400
Internet  10.21.1.45              0   50af.733b.d51c  ARPA   Vlan400
Internet  10.21.1.47              0   0001.2ea3.ceb6  ARPA   Vlan400
Internet  10.21.1.49              0   50af.733b.d3ff  ARPA   Vlan400
Internet  10.21.1.50              1   48f3.1710.df39  ARPA   Vlan400
Internet  10.21.1.70              6   a08c.fdeb.d7f8  ARPA   Vlan400
Internet  10.21.1.192             0   6c24.08d2.a1c0  ARPA   Vlan400
Internet  10.21.1.194             0   047b.cb49.61e9  ARPA   Vlan400
Internet  10.21.1.211             1   047b.cb49.7fb3  ARPA   Vlan400
Internet  10.21.1.213             0   f8e4.3bed.f96a  ARPA   Vlan400
Internet  10.21.2.1               -   0008.e3ff.fc28  ARPA   Vlan1623
Internet  10.21.2.4             158   58ac.78f7.e37f  ARPA   Vlan1623
Internet  10.21.2.9               0   14a7.8b76.3ad2  ARPA   Vlan1623
Internet  10.21.2.10              0   489e.bd2e.cfe8  ARPA   Vlan1623
Internet  10.21.2.11             37   e880.886c.85b9  ARPA   Vlan1623
Internet  10.21.2.13              0   489e.bd2e.ceab  ARPA   Vlan1623
Internet  10.21.5.1               -   0008.e3ff.fc28  ARPA   Vlan1596
Internet  10.21.5.16             98   84a9.3e31.13e9  ARPA   Vlan1596
Internet  10.21.5.17             95   84a9.3e31.1409  ARPA   Vlan1596
Internet  10.21.5.18             96   84a9.3e31.143e  ARPA   Vlan1596
Internet  10.21.5.19             10   74f7.f6c9.9ff7  ARPA   Vlan1596
Internet  10.21.5.20              9   74f7.f6ed.50b1  ARPA   Vlan1596
Internet  10.21.5.21             20   74f7.f6ed.5165  ARPA   Vlan1596
Internet  10.21.5.34             20   74f7.f6c9.a082  ARPA   Vlan1596
Internet  10.21.5.40              6   1c1a.1b70.c2c9  ARPA   Vlan1596
Internet  10.21.6.1               -   0008.e3ff.fc28  ARPA   Vlan405
Internet  10.21.6.4              51   a46c.2a3d.ddff  ARPA   Vlan405
Internet  10.21.6.6               0   Incomplete      ARPA   
Internet  10.21.6.7               0   Incomplete      ARPA   
Internet  10.21.6.10              4   0015.5ddd.1f01  ARPA   Vlan405
Internet  10.21.6.14              1   1c7d.2256.da57  ARPA   Vlan405
Internet  10.21.6.15              7   1c7d.2256.db2e  ARPA   Vlan405
Internet  10.21.6.16              1   1c7d.225d.485c  ARPA   Vlan405
Internet  10.21.6.17              5   0015.5ddd.1f00  ARPA   Vlan405
Internet  10.21.6.20              0   000b.3c36.269f  ARPA   Vlan405
Internet  10.21.6.22              0   0015.5ddc.3203  ARPA   Vlan405
Internet  10.21.6.23              0   083a.886e.6bc8  ARPA   Vlan405
Internet  10.21.6.26              1   5cba.2c5a.97ec  ARPA   Vlan405
Internet  10.21.6.27              1   5cba.2c5a.97bc  ARPA   Vlan405
Internet  10.21.6.30              5   0015.5ddc.3205  ARPA   Vlan405
Internet  10.21.6.34              0   5cba.2c5a.97ee  ARPA   Vlan405
Internet  10.21.6.35              0   5cba.2c5a.97be  ARPA   Vlan405
Internet  10.21.6.40              0   083a.886e.6816  ARPA   Vlan405
Internet  10.21.6.50            251   0090.e887.8a2b  ARPA   Vlan405
Internet  10.21.6.59              0   e073.e730.03ac  ARPA   Vlan405
Internet  10.21.6.66              0   0001.2e93.18a6  ARPA   Vlan405
Internet  10.21.7.12              1   3c2a.f4a7.a1ea  ARPA   Vlan405
Internet  10.21.7.16              0   5cba.2c5a.cf1c  ARPA   Vlan405
Internet  10.21.7.17              0   0015.5d5e.a600  ARPA   Vlan405
Internet  10.21.7.18              0   0015.5d5e.a601  ARPA   Vlan405
Internet  10.21.7.19              0   5cba.2c5a.cf1e  ARPA   Vlan405
Internet  10.21.7.175             0   ec8e.b566.7aea  ARPA   Vlan405
Internet  10.21.7.178             0   6c3c.8c3f.1d43  ARPA   Vlan405
Internet  10.21.7.180             1   6c3c.8c3f.20ab  ARPA   Vlan405
Internet  10.21.7.182             0   6c3c.8c3f.20f0  ARPA   Vlan405
Internet  10.21.7.183             5   5081.4078.7044  ARPA   Vlan405
Internet  10.21.7.184             2   5081.4078.6836  ARPA   Vlan405
Internet  10.21.7.186             0   e073.e730.ee9e  ARPA   Vlan405
Internet  10.21.7.188             2   5081.4078.6842  ARPA   Vlan405
Internet  10.21.7.189            18   e073.e72f.f6fd  ARPA   Vlan405
Internet  10.21.7.191             5   24fb.e321.12e3  ARPA   Vlan405
Internet  10.21.7.196             9   5081.4078.6d3a  ARPA   Vlan405
Internet  10.21.7.201             1   e073.e75e.a2a4  ARPA   Vlan405
Internet  10.21.7.205             0   28c5.c838.23d2  ARPA   Vlan405
Internet  10.21.7.213             0   489e.bd51.b18d  ARPA   Vlan405
Internet  10.21.7.214             1   489e.bd47.ceba  ARPA   Vlan405
Internet  10.21.7.215             0   489e.bd51.b1a2  ARPA   Vlan405
Internet  10.21.7.216             1   e073.e72f.f79b  ARPA   Vlan405
Internet  10.21.7.218             0   5081.4078.6d50  ARPA   Vlan405
Internet  10.21.7.219             0   e073.e730.fe5e  ARPA   Vlan405
Internet  10.21.7.221             2   5081.4078.7295  ARPA   Vlan405
Internet  10.21.7.222             0   ec8e.b5d4.2af7  ARPA   Vlan405
Internet  10.21.7.223             0   5081.4078.6d7e  ARPA   Vlan405
Internet  10.21.7.224             0   e073.e730.037d  ARPA   Vlan405
Internet  10.21.7.225             0   5081.4078.7112  ARPA   Vlan405
Internet  10.21.7.226             2   e880.8859.1bdb  ARPA   Vlan405
Internet  10.21.7.227             0   5081.4078.6d13  ARPA   Vlan405
Internet  10.21.7.229             0   e073.e72f.faf9  ARPA   Vlan405
Internet  10.21.7.232            18   5081.4078.6de5  ARPA   Vlan405
Internet  10.21.7.233            20   e073.e72f.fb9f  ARPA   Vlan405
Internet  10.21.7.234             7   e073.e72f.f920  ARPA   Vlan405
Internet  10.21.7.235             1   5c60.ba65.c24d  ARPA   Vlan405
Internet  10.21.7.236             2   5081.4078.7404  ARPA   Vlan405
Internet  10.21.7.237            26   489e.bd2e.cf55  ARPA   Vlan405
Internet  10.21.7.238             2   5081.4078.73cd  ARPA   Vlan405
Internet  10.21.7.240             1   5081.4078.6deb  ARPA   Vlan405
Internet  10.21.7.241             0   e073.e72f.fa88  ARPA   Vlan405
Internet  10.21.7.242             1   e073.e731.0014  ARPA   Vlan405
Internet  10.21.7.243             0   6c3c.8c58.5593  ARPA   Vlan405
Internet  10.21.7.244             0   6c3c.8c58.5147  ARPA   Vlan405
Internet  10.21.7.245             1   6c3c.8c58.54b8  ARPA   Vlan405
Internet  10.21.7.246             0   6c3c.8c58.5492  ARPA   Vlan405
Internet  10.21.7.248             0   6c3c.8c58.533f  ARPA   Vlan405
Internet  10.21.7.249             0   5081.4078.725a  ARPA   Vlan405
Internet  10.21.7.250            12   5081.4078.6d7b  ARPA   Vlan405
Internet  10.21.7.252             2   489e.bd2e.5b38  ARPA   Vlan405
Internet  10.21.7.253             1   5081.4078.73a8  ARPA   Vlan405
Internet  10.21.7.254             0   5081.4078.6de2  ARPA   Vlan405
Internet  10.21.8.1               -   0008.e3ff.fc28  ARPA   Vlan408
Internet  10.21.8.4              27   58ac.78f7.e37f  ARPA   Vlan408
Internet  10.21.8.6               0   Incomplete      ARPA   
Internet  10.21.8.7               0   Incomplete      ARPA   
Internet  10.21.8.18             29   90ac.3f16.c585  ARPA   Vlan408
Internet  10.21.8.26              1   0001.2ea5.d574  ARPA   Vlan408
Internet  10.21.8.32              1   107c.615b.771b  ARPA   Vlan408
Internet  10.21.8.33              1   107c.615b.a9d5  ARPA   Vlan408
Internet  10.21.8.34              0   88d7.f6c3.2852  ARPA   Vlan408
Internet  10.21.8.36              0   88d7.f6c3.2932  ARPA   Vlan408
Internet  10.21.8.37              0   7c10.c9ed.95fe  ARPA   Vlan408
Internet  10.21.8.38             12   7c10.c9ed.91f6  ARPA   Vlan408
Internet  10.21.8.39             86   0001.2e93.1913  ARPA   Vlan408
Internet  10.21.8.46              0   50af.733c.011c  ARPA   Vlan408
Internet  10.21.8.47              0   a85e.45a3.51f3  ARPA   Vlan408
Internet  10.21.9.252             7   107c.615b.771b  ARPA   Vlan408
Internet  10.21.10.1              -   0008.e3ff.fc28  ARPA   Vlan517
Internet  10.21.10.4              0   a46c.2afd.6a7f  ARPA   Vlan517
Internet  10.21.10.6              0   Incomplete      ARPA   
Internet  10.21.10.7              0   Incomplete      ARPA   
Internet  10.21.10.12             0   1c7d.225d.4a37  ARPA   Vlan517
Internet  10.21.10.59             2   e880.886c.64d8  ARPA   Vlan517
Internet  10.21.10.60             6   6c4b.90e6.f0d4  ARPA   Vlan517
Internet  10.21.10.68             0   e0be.032a.6f10  ARPA   Vlan517
Internet  10.21.10.91             5   e880.886c.8641  ARPA   Vlan517
Internet  10.21.10.136            2   e880.8859.112f  ARPA   Vlan517
Internet  10.21.10.221            3   5c60.ba3d.6da2  ARPA   Vlan517
Internet  10.21.10.223            0   e880.8872.bc73  ARPA   Vlan517
Internet  10.21.10.225            3   e880.8859.1847  ARPA   Vlan517
Internet  10.21.10.229            6   002b.676c.098b  ARPA   Vlan517
Internet  10.21.10.230            0   5c60.ba3d.ede1  ARPA   Vlan517
Internet  10.21.10.232           13   5c60.ba3d.cc24  ARPA   Vlan517
Internet  10.21.10.233           68   3024.a9a1.0ea7  ARPA   Vlan517
Internet  10.21.10.235           10   e880.886c.7354  ARPA   Vlan517
Internet  10.21.10.236            0   e880.886c.7009  ARPA   Vlan517
Internet  10.21.10.237            1   e880.8872.b0f5  ARPA   Vlan517
Internet  10.21.10.238           17   e880.886c.854c  ARPA   Vlan517
Internet  10.21.10.239            1   e880.886c.676a  ARPA   Vlan517
Internet  10.21.10.240            1   e880.886c.6983  ARPA   Vlan517
Internet  10.21.10.242            0   e880.886c.6c18  ARPA   Vlan517
Internet  10.21.10.243            0   e880.886c.8788  ARPA   Vlan517
Internet  10.21.10.244            1   e880.8859.1bcf  ARPA   Vlan517
Internet  10.21.10.245            4   e880.8859.1846  ARPA   Vlan517
Internet  10.21.10.246           35   e880.886c.62bb  ARPA   Vlan517
Internet  10.21.10.248            1   309c.2374.e644  ARPA   Vlan517
Internet  10.21.10.249           22   7020.840f.52b3  ARPA   Vlan517
Internet  10.21.10.251            0   e880.886c.6262  ARPA   Vlan517
Internet  10.21.10.252            0   e880.886c.5e3e  ARPA   Vlan517
Internet  10.21.11.1              -   0008.e3ff.fc28  ARPA   Vlan469
Internet  10.21.11.11           223   0090.e899.35fc  ARPA   Vlan469
Internet  10.21.11.12            47   0090.e899.35c8  ARPA   Vlan469
Internet  10.21.11.20            75   38d1.3502.578e  ARPA   Vlan469
Internet  10.21.11.21           173   38d1.3502.50f8  ARPA   Vlan469
Internet  10.21.11.22             0   6019.292f.f27c  ARPA   Vlan469
Internet  10.21.11.23             0   6019.292f.e615  ARPA   Vlan469
Internet  10.21.11.24            42   0090.e896.bd45  ARPA   Vlan469
Internet  10.21.12.1              -   0008.e3ff.fc28  ARPA   Vlan1079
Internet  10.21.16.1              -   0008.e3ff.fc28  ARPA   Vlan416
Internet  10.21.16.4             39   58ac.78b5.977f  ARPA   Vlan416
Internet  10.21.16.6              0   Incomplete      ARPA   
Internet  10.21.16.7              0   Incomplete      ARPA   
Internet  10.21.16.12             1   1c7d.2256.db3a  ARPA   Vlan416
Internet  10.21.16.13             3   1c7d.225d.4aa4  ARPA   Vlan416
Internet  10.21.16.51            53   e073.e75c.f742  ARPA   Vlan416
Internet  10.21.16.90             1   28c5.c838.254b  ARPA   Vlan416
Internet  10.21.16.100           24   5081.4078.7416  ARPA   Vlan416
Internet  10.21.16.109          107   e073.e72f.fb47  ARPA   Vlan416
Internet  10.21.16.112            1   28c5.c838.24e6  ARPA   Vlan416
Internet  10.21.16.119            0   0080.648c.5fcc  ARPA   Vlan416
Internet  10.21.16.126          146   c8a3.622f.781b  ARPA   Vlan416
Internet  10.21.16.211            1   e073.e738.a8b7  ARPA   Vlan416
Internet  10.21.16.234           77   5c60.ba3d.5d68  ARPA   Vlan416
Internet  10.21.17.56            82   002b.6767.71ea  ARPA   Vlan416
Internet  10.21.17.84             1   e073.e730.0445  ARPA   Vlan416
Internet  10.21.17.201            3   e073.e72f.faa5  ARPA   Vlan416
Internet  10.21.17.207            0   28c5.c838.227a  ARPA   Vlan416
Internet  10.21.17.211            0   e073.e75c.1862  ARPA   Vlan416
Internet  10.21.17.216            5   28c5.c838.24d0  ARPA   Vlan416
Internet  10.21.17.218            2   e073.e730.f8f9  ARPA   Vlan416
Internet  10.21.17.220            1   5081.4078.710d  ARPA   Vlan416
Internet  10.21.17.221            5   28c5.c838.24ef  ARPA   Vlan416
Internet  10.21.17.222            7   5081.4078.7381  ARPA   Vlan416
Internet  10.21.17.223            2   00e0.4c68.032c  ARPA   Vlan416
Internet  10.21.17.224            3   5c60.ba3d.edd4  ARPA   Vlan416
Internet  10.21.17.225            0   5081.4078.70d9  ARPA   Vlan416
Internet  10.21.17.227            4   28c5.c838.201f  ARPA   Vlan416
Internet  10.21.17.228           23   28c5.c836.eac1  ARPA   Vlan416
Internet  10.21.17.230          148   5c60.bac8.991a  ARPA   Vlan416
Internet  10.21.17.231            0   489e.bd47.c76e  ARPA   Vlan416
Internet  10.21.17.233            2   1c66.6d8f.da54  ARPA   Vlan416
Internet  10.21.17.234          100   489e.bd2e.6110  ARPA   Vlan416
Internet  10.21.17.236            1   489e.bd2e.cd08  ARPA   Vlan416
Internet  10.21.17.237            0   5081.4078.7368  ARPA   Vlan416
Internet  10.21.17.238            3   5081.4078.6fb3  ARPA   Vlan416
Internet  10.21.17.239            3   e073.e72f.fb5e  ARPA   Vlan416
Internet  10.21.17.240            1   489e.bd2e.c823  ARPA   Vlan416
Internet  10.21.17.241            0   e073.e738.ad00  ARPA   Vlan416
Internet  10.21.17.242           95   6c4b.90f9.6ef2  ARPA   Vlan416
Internet  10.21.17.243            8   083a.886e.7f4e  ARPA   Vlan416
Internet  10.21.17.244            2   083a.886c.eaa2  ARPA   Vlan416
Internet  10.21.17.245            1   083a.886e.8b03  ARPA   Vlan416
Internet  10.21.17.246            3   908d.6e90.9bdf  ARPA   Vlan416
Internet  10.21.17.247            8   5081.4078.6837  ARPA   Vlan416
Internet  10.21.17.248            2   908d.6e90.98d5  ARPA   Vlan416
Internet  10.21.17.249            0   908d.6e90.985b  ARPA   Vlan416
Internet  10.21.17.250            4   908d.6e90.9bda  ARPA   Vlan416
Internet  10.21.17.251            8   908d.6e90.96c2  ARPA   Vlan416
Internet  10.21.17.252            1   908d.6e90.8673  ARPA   Vlan416
Internet  10.21.17.253            2   908d.6e90.955c  ARPA   Vlan416
Internet  10.21.24.1              -   0008.e3ff.fc28  ARPA   Vlan424
Internet  10.21.24.4             74   a46c.2a3d.e33f  ARPA   Vlan424
Internet  10.21.24.6              0   Incomplete      ARPA   
Internet  10.21.24.7              0   Incomplete      ARPA   
Internet  10.21.24.10             1   9829.a690.4643  ARPA   Vlan424
